service_name,service_id,sku_name,sku_id,sku_resource_family,sku_resource_group,sku_usage_type,sku_region,sku_vm_family
Compute Engine,6F81-5844-456A,Commitment v1: E2 Cpu in Santiago for 3 Year,ACA7-B502-4924,Compute,CPU,Commit3Yr,southamerica-west1,E2
Compute Engine,6F81-5844-456A,Network Inter Region Ingress from Mumbai to Montreal,ACA9-AB9C-FE21,Network,InterregionIngress,OnDemand,asia-south1,
Compute Engine,6F81-5844-456A,Network Inter Region Ingress from Mumbai to Montreal,ACA9-AB9C-FE21,Network,InterregionIngress,OnDemand,northamerica-northeast1,
Compute Engine,6F81-5844-456A,Licensing Fee for SQL Server 2017 Enterprise on VM with 82 VCPU,ACAE-055A-1C17,License,Google,OnDemand,global,
Compute Engine,6F81-5844-456A,Network Vpn Inter Region Egress from Toronto to APAC,ACB4-24F9-BF12,Network,VPNInterregionEgress,OnDemand,northamerica-northeast2,
Compute Engine,6F81-5844-456A,Network Vpn Inter Region Egress from Toronto to APAC,ACB4-24F9-BF12,Network,VPNInterregionEgress,OnDemand,asia-east1,
Compute Engine,6F81-5844-456A,Network Internet Ingress from Central America to Virginia,ACB4-9C91-4E1D,Network,PremiumInternetIngress,OnDemand,us-east4,
Compute Engine,6F81-5844-456A,Network Vpn Inter Region Ingress from Singapore to Melbourne,ACB6-E0A1-CCA9,Network,VPNInterregionIngress,OnDemand,asia-southeast1,
Compute Engine,6F81-5844-456A,Network Vpn Inter Region Ingress from Singapore to Melbourne,ACB6-E0A1-CCA9,Network,VPNInterregionIngress,OnDemand,australia-southeast2,
Compute Engine,6F81-5844-456A,N2D AMD Sole Tenancy Instance Core running in London,ACB9-F01F-EB6E,Compute,CPU,OnDemand,europe-west2,N2D
Compute Engine,6F81-5844-456A,Custom Instance Core running in Americas,ACBC-6999-A1C4,Compute,CPU,OnDemand,us-central1,N1
Compute Engine,6F81-5844-456A,Custom Instance Core running in Americas,ACBC-6999-A1C4,Compute,CPU,OnDemand,us-east1,N1
Compute Engine,6F81-5844-456A,Custom Instance Core running in Americas,ACBC-6999-A1C4,Compute,CPU,OnDemand,us-west1,N1
Compute Engine,6F81-5844-456A,Network Vpn Inter Region Ingress from Mumbai to Israel,ACBE-3A4B-7D3D,Network,VPNInterregionIngress,OnDemand,asia-south1,
Compute Engine,6F81-5844-456A,Network Vpn Inter Region Ingress from Mumbai to Israel,ACBE-3A4B-7D3D,Network,VPNInterregionIngress,OnDemand,me-west1,
Compute Engine,6F81-5844-456A,Network Internet Ingress from Western Europe to EMEA,ACBE-F3A6-74B4,Network,PremiumInternetIngress,OnDemand,europe-west1,
Compute Engine,6F81-5844-456A,Network Inter Region Egress from Americas to Las Vegas,ACC0-9F23-6029,Network,InterregionEgress,OnDemand,us-central1,
Compute Engine,6F81-5844-456A,Network Inter Region Egress from Americas to Las Vegas,ACC0-9F23-6029,Network,InterregionEgress,OnDemand,us-west4,
Compute Engine,6F81-5844-456A,Network Inter Region Egress from Americas to Las Vegas,ACC0-9F23-6029,Network,InterregionEgress,OnDemand,us-east1,
Compute Engine,6F81-5844-456A,Network Inter Region Egress from Americas to Las Vegas,ACC0-9F23-6029,Network,InterregionEgress,OnDemand,us-west1,
Compute Engine,6F81-5844-456A,Licensing Fee for SQL Server 2017 Standard on VM with 8 VCPU,ACC5-98B0-EA91,License,Google,OnDemand,global,
Compute Engine,6F81-5844-456A,Commitment v1: T2D AMD Cpu in Santiago for 3 Year,ACC5-BADF-ACE8,Compute,CPU,Commit3Yr,southamerica-west1,T2D
Compute Engine,6F81-5844-456A,Network Internet Egress from Paris to Americas,ACC8-775F-9DDC,Network,PremiumInternetEgress,OnDemand,europe-west9,
Compute Engine,6F81-5844-456A,Sole Tenancy Premium for Memory-optimized Sole Tenancy Instance Core running in Santiago,ACCD-3713-C818,Compute,CPU,OnDemand,southamerica-west1,
Compute Engine,6F81-5844-456A,Sole Tenancy Premium for Memory-optimized Sole Tenancy Instance RAM running in Netherlands,ACCD-D00C-40F8,Compute,RAM,OnDemand,europe-west4,
Compute Engine,6F81-5844-456A,Licensing Fee for SQL Server 2012 Web on VM with 54 VCPU,ACD3-5B52-4F47,License,SQLServer2012Web,OnDemand,global,
Compute Engine,6F81-5844-456A,Network Vpn Inter Region Egress from Jakarta to Las Vegas,ACD5-1559-3123,Network,VPNInterregionEgress,OnDemand,asia-southeast2,
Compute Engine,6F81-5844-456A,Network Vpn Inter Region Egress from Jakarta to Las Vegas,ACD5-1559-3123,Network,VPNInterregionEgress,OnDemand,us-west4,
Compute Engine,6F81-5844-456A,C2D AMD Custom Instance Ram running in Finland,ACD6-0CCC-653D,Compute,RAM,OnDemand,europe-north1,C2D
Compute Engine,6F81-5844-456A,Network Internet Egress from London to China,ACD6-7D74-BD02,Network,PremiumInternetEgress,OnDemand,europe-west2,
Compute Engine,6F81-5844-456A,Licensing Fee for Bitnami Gerrit (CPU cost),ACDF-3CA3-FC4F,License,BitnamiGerrit,OnDemand,global,
Compute Engine,6F81-5844-456A,Commitment v1: N2 Ram in Milan for 1 Year,ACE1-66FC-93F2,Compute,RAM,Commit1Yr,europe-west8,N2
Compute Engine,6F81-5844-456A,Network Vpn Inter Region Egress from Virginia to Mumbai,ACE3-EFCC-945C,Network,VPNInterregionEgress,OnDemand,us-east4,
Compute Engine,6F81-5844-456A,Network Vpn Inter Region Egress from Virginia to Mumbai,ACE3-EFCC-945C,Network,VPNInterregionEgress,OnDemand,asia-south1,
Compute Engine,6F81-5844-456A,N2 Custom Instance Ram running in APAC,ACE4-4FE6-641C,Compute,RAM,OnDemand,asia-east1,N2
Compute Engine,6F81-5844-456A,Network Internet Egress from Jakarta to EMEA,ACF2-5321-7EEC,Network,PremiumInternetEgress,OnDemand,asia-southeast2,
Compute Engine,6F81-5844-456A,Compute-optimized Sole Tenancy Instance Core running in Finland,ACF3-71F6-2825,Compute,CPU,OnDemand,europe-north1,C2
Compute Engine,6F81-5844-456A,Network Vpn Inter Region Egress from Singapore to Santiago,ACF3-F00B-865C,Network,VPNInterregionEgress,OnDemand,asia-southeast1,
Compute Engine,6F81-5844-456A,Network Vpn Inter Region Egress from Singapore to Santiago,ACF3-F00B-865C,Network,VPNInterregionEgress,OnDemand,southamerica-west1,
Compute Engine,6F81-5844-456A,Commitment v1: N2D AMD Ram in Frankfurt for 3 Year,ACF8-8A4E-0AC2,Compute,RAM,Commit3Yr,europe-west3,N2D
Compute Engine,6F81-5844-456A,Network Inter Region Ingress from Hong Kong to Melbourne,ACFC-0FDB-107D,Network,InterregionIngress,OnDemand,asia-east2,
Compute Engine,6F81-5844-456A,Network Inter Region Ingress from Hong Kong to Melbourne,ACFC-0FDB-107D,Network,InterregionIngress,OnDemand,australia-southeast2,
Compute Engine,6F81-5844-456A,Network Internet Egress from London to Central America,ACFD-EAED-0FD5,Network,PremiumInternetEgress,OnDemand,europe-west2,
Compute Engine,6F81-5844-456A,Network Inter Region Egress from Osaka to Salt Lake City,ACFF-EE47-A479,Network,InterregionEgress,OnDemand,asia-northeast2,
Compute Engine,6F81-5844-456A,Network Inter Region Egress from Osaka to Salt Lake City,ACFF-EE47-A479,Network,InterregionEgress,OnDemand,us-west3,
Compute Engine,6F81-5844-456A,Commitment v1: Ram in Finland for 3 Year,AD03-4285-0005,Compute,RAM,Commit3Yr,europe-north1,N1
Compute Engine,6F81-5844-456A,Commitment v1: E2 Ram in Jakarta for 1 Year,AD05-0761-F16C,Compute,RAM,Commit1Yr,asia-southeast2,E2
Compute Engine,6F81-5844-456A,N2D AMD Custom Instance Core running in Finland,AD11-3DC6-E076,Compute,CPU,OnDemand,europe-north1,N2D
Compute Engine,6F81-5844-456A,Reserved A2 Core in Dallas,AD17-3D6F-B41F,Compute,CPU,OnDemand,us-south1,
Compute Engine,6F81-5844-456A,Network Inter Region Ingress from Seoul to Sao Paulo,AD1B-2E40-C91E,Network,InterregionIngress,OnDemand,asia-northeast3,
Compute Engine,6F81-5844-456A,Network Inter Region Ingress from Seoul to Sao Paulo,AD1B-2E40-C91E,Network,InterregionIngress,OnDemand,southamerica-east1,
Compute Engine,6F81-5844-456A,Extreme PD Capacity in Sao Paulo,AD1B-A282-28A7,Storage,SSD,OnDemand,southamerica-east1,
Compute Engine,6F81-5844-456A,Network Internet Egress from Americas to Eastern Europe,AD1C-B789-40C3,Network,PremiumInternetEgress,OnDemand,us-central1,
Compute Engine,6F81-5844-456A,Network Internet Egress from Americas to Eastern Europe,AD1C-B789-40C3,Network,PremiumInternetEgress,OnDemand,us-east1,
Compute Engine,6F81-5844-456A,Network Internet Egress from Americas to Eastern Europe,AD1C-B789-40C3,Network,PremiumInternetEgress,OnDemand,us-west1,
Compute Engine,6F81-5844-456A,Network Inter Region Egress from Montreal to Jakarta,AD23-8F07-0DF1,Network,InterregionEgress,OnDemand,northamerica-northeast1,
Compute Engine,6F81-5844-456A,Network Inter Region Egress from Montreal to Jakarta,AD23-8F07-0DF1,Network,InterregionEgress,OnDemand,asia-southeast2,
Compute Engine,6F81-5844-456A,Internal HTTP(S) Load Balancing: Proxy Instance Charge in Jakarta,AD27-ECF6-71CD,Network,L7InternalLoadBalancing,OnDemand,asia-southeast2,
Compute Engine,6F81-5844-456A,Nvidia Tesla K80 GPU attached to Spot Preemptible VMs running in EMEA,AD29-E75C-C221,Compute,GPU,Preemptible,europe-west1,
Compute Engine,6F81-5844-456A,Network Vpn Inter Region Ingress from Zurich to Frankfurt,AD2D-94DE-E3FC,Network,VPNInterregionIngress,OnDemand,europe-west6,
Compute Engine,6F81-5844-456A,Network Vpn Inter Region Ingress from Zurich to Frankfurt,AD2D-94DE-E3FC,Network,VPNInterregionIngress,OnDemand,europe-west3,
Compute Engine,6F81-5844-456A,Nvidia Tesla P100 GPU running in Delhi,AD32-4326-74CC,Compute,GPU,OnDemand,asia-south2,
Compute Engine,6F81-5844-456A,Network Inter Region Egress from Finland to Melbourne,AD37-3CB0-9982,Network,InterregionEgress,OnDemand,europe-north1,
Compute Engine,6F81-5844-456A,Network Inter Region Egress from Finland to Melbourne,AD37-3CB0-9982,Network,InterregionEgress,OnDemand,australia-southeast2,
Compute Engine,6F81-5844-456A,Commitment v1: Nvidia Tesla T4 GPU running in Las Vegas for 1 Year,AD39-9775-7D90,Compute,GPU,Commit1Yr,us-west4,
Compute Engine,6F81-5844-456A,Spot Preemptible N2D AMD Custom Extended Instance Ram running in APAC,AD3E-21B0-2E19,Compute,RAM,Preemptible,asia-east1,N2D
Compute Engine,6F81-5844-456A,Commitment v1: Memory-optimized Cpu in Israel for 1 Year,AD3F-206C-3656,Compute,CPU,Commit1Yr,me-west1,
Compute Engine,6F81-5844-456A,Small Instance with 1 VCPU running in Milan,AD4A-3B30-7E7B,Compute,G1Small,OnDemand,europe-west8,
Compute Engine,6F81-5844-456A,Reserved A2 Core in Warsaw,AD4B-E34A-7912,Compute,CPU,OnDemand,europe-central2,
Compute Engine,6F81-5844-456A,Network Internet Standard Tier Egress from Jakarta,AD50-2918-52BC,Network,StandardInternetEgress,OnDemand,asia-southeast2,
Compute Engine,6F81-5844-456A,Commitment v1: E2 Ram in Frankfurt for 3 Year,AD53-1C15-2F18,Compute,RAM,Commit3Yr,europe-west3,E2
Compute Engine,6F81-5844-456A,Network Vpn Inter Region Egress from Singapore to Delhi,AD55-1854-F12C,Network,VPNInterregionEgress,OnDemand,asia-southeast1,
Compute Engine,6F81-5844-456A,Network Vpn Inter Region Egress from Singapore to Delhi,AD55-1854-F12C,Network,VPNInterregionEgress,OnDemand,asia-south2,
Compute Engine,6F81-5844-456A,Custom Instance Core running in APAC,AD5A-163C-B46D,Compute,CPU,OnDemand,asia-east1,N1
Compute Engine,6F81-5844-456A,N2 Custom Instance Core running in Delhi,AD5D-95DE-BD1B,Compute,CPU,OnDemand,asia-south2,N2
Compute Engine,6F81-5844-456A,Network Vpn Inter Region Ingress from Finland to APAC,AD5F-AB31-0772,Network,VPNInterregionIngress,OnDemand,europe-north1,
Compute Engine,6F81-5844-456A,Network Vpn Inter Region Ingress from Finland to APAC,AD5F-AB31-0772,Network,VPNInterregionIngress,OnDemand,asia-east1,
Compute Engine,6F81-5844-456A,Network Inter Region Ingress from Toronto to Toronto,AD67-EB56-DF5B,Network,InterregionIngress,OnDemand,northamerica-northeast2,
Compute Engine,6F81-5844-456A,Sole Tenancy Overcommit Premium for N2 Sole Tenancy Instance Core running in Madrid,AD6B-BBA4-82F9,Compute,CPU,OnDemand,europe-southwest1,
Compute Engine,6F81-5844-456A,Commitment v1: Ram in Melbourne for 1 Year,AD73-334F-BAAE,Compute,RAM,Commit1Yr,australia-southeast2,N1
Compute Engine,6F81-5844-456A,Network Vpn Inter Region Egress from Virginia to Melbourne,AD78-60FE-C26A,Network,VPNInterregionEgress,OnDemand,us-east4,
Compute Engine,6F81-5844-456A,Network Vpn Inter Region Egress from Virginia to Melbourne,AD78-60FE-C26A,Network,VPNInterregionEgress,OnDemand,australia-southeast2,
Compute Engine,6F81-5844-456A,Network Internet Ingress from Western Europe to Columbus,AD7B-0FD3-2EFC,Network,PremiumInternetIngress,OnDemand,us-east5,
Compute Engine,6F81-5844-456A,Cloud Interconnect - 100Mbps VLAN attachment via Google partner,AD98-793A-67E2,Network,InterconnectAttachment,OnDemand,global,
Compute Engine,6F81-5844-456A,Nvidia Tesla K80 GPU running in Americas,ADAE-1096-790D,Compute,GPU,OnDemand,us-central1,
Compute Engine,6F81-5844-456A,Nvidia Tesla K80 GPU running in Americas,ADAE-1096-790D,Compute,GPU,OnDemand,us-east1,
Compute Engine,6F81-5844-456A,Nvidia Tesla K80 GPU running in Americas,ADAE-1096-790D,Compute,GPU,OnDemand,us-west1,
Compute Engine,6F81-5844-456A,Commitment v1: C2D AMD Cpu in Melbourne for 1 Year,ADAE-53BE-5598,Compute,CPU,Commit1Yr,australia-southeast2,C2D
Compute Engine,6F81-5844-456A,Network Internet Egress from Warsaw to South America,ADB0-A0EB-8A71,Network,PremiumInternetEgress,OnDemand,europe-central2,
Compute Engine,6F81-5844-456A,Licensing Fee for Bitnami Alchemy (CPU cost),ADB1-18A6-500D,License,BitnamiAlchemy,OnDemand,global,
Compute Engine,6F81-5844-456A,N1 Predefined Instance Core running in Los Angeles,ADC5-CFA0-B149,Compute,N1Standard,OnDemand,us-west2,N1
Compute Engine,6F81-5844-456A,N2 Sole Tenancy Instance RAM running in Salt Lake City,ADC7-289E-CC96,Compute,RAM,OnDemand,us-west3,N2
Compute Engine,6F81-5844-456A,Network Inter Region Ingress from Seoul to Frankfurt,ADCB-5278-B20A,Network,InterregionIngress,OnDemand,asia-northeast3,
Compute Engine,6F81-5844-456A,Network Inter Region Ingress from Seoul to Frankfurt,ADCB-5278-B20A,Network,InterregionIngress,OnDemand,europe-west3,
Compute Engine,6F81-5844-456A,Network Vpn Inter Region Ingress from Milan to Paris,ADDA-7765-947B,Network,VPNInterregionIngress,OnDemand,europe-west8,
Compute Engine,6F81-5844-456A,Network Vpn Inter Region Ingress from Milan to Paris,ADDA-7765-947B,Network,VPNInterregionIngress,OnDemand,europe-west9,
Compute Engine,6F81-5844-456A,Network Inter Region Egress from Los Angeles to Jakarta,ADE1-E178-C617,Network,InterregionEgress,OnDemand,us-west2,
Compute Engine,6F81-5844-456A,Network Inter Region Egress from Los Angeles to Jakarta,ADE1-E178-C617,Network,InterregionEgress,OnDemand,asia-southeast2,
Compute Engine,6F81-5844-456A,Network Vpn Inter Region Egress from Singapore to Columbus,ADE4-BD40-1974,Network,VPNInterregionEgress,OnDemand,asia-southeast1,
Compute Engine,6F81-5844-456A,Network Vpn Inter Region Egress from Singapore to Columbus,ADE4-BD40-1974,Network,VPNInterregionEgress,OnDemand,us-east5,
Compute Engine,6F81-5844-456A,Network Vpn Inter Region Ingress from Columbus to Santiago,ADE9-A2D0-5D43,Network,VPNInterregionIngress,OnDemand,us-east5,
Compute Engine,6F81-5844-456A,Network Vpn Inter Region Ingress from Columbus to Santiago,ADE9-A2D0-5D43,Network,VPNInterregionIngress,OnDemand,southamerica-west1,
Compute Engine,6F81-5844-456A,Licensing Fee for SQL Server 2017 Express on f1-micro,ADEB-3ED5-DBB8,License,Google,OnDemand,global,
Compute Engine,6F81-5844-456A,Network Inter Region Egress from Columbus to London,ADED-646F-9DB9,Network,InterregionEgress,OnDemand,us-east5,
Compute Engine,6F81-5844-456A,Network Inter Region Egress from Columbus to London,ADED-646F-9DB9,Network,InterregionEgress,OnDemand,europe-west2,
Compute Engine,6F81-5844-456A,SSD backed Local Storage in Japan,ADED-CD91-C56C,Storage,LocalSSD,OnDemand,asia-northeast1,
Compute Engine,6F81-5844-456A,Network Inter Region Ingress from Santiago to Sydney,ADF0-1BCA-6FA6,Network,InterregionIngress,OnDemand,southamerica-west1,
Compute Engine,6F81-5844-456A,Network Inter Region Ingress from Santiago to Sydney,ADF0-1BCA-6FA6,Network,InterregionIngress,OnDemand,australia-southeast1,
Compute Engine,6F81-5844-456A,Network Vpn Inter Region Ingress from Zurich to Finland,ADF2-68E0-A335,Network,VPNInterregionIngress,OnDemand,europe-west6,
Compute Engine,6F81-5844-456A,Network Vpn Inter Region Ingress from Zurich to Finland,ADF2-68E0-A335,Network,VPNInterregionIngress,OnDemand,europe-north1,
Compute Engine,6F81-5844-456A,Licensing Fee for SQL Server 2017 Standard on VM with 90 VCPU,ADF6-6607-FA5A,License,Google,OnDemand,global,
Compute Engine,6F81-5844-456A,Spot Preemptible N2 Custom Instance Core running in Warsaw,ADFD-829D-75F7,Compute,CPU,Preemptible,europe-central2,N2
Compute Engine,6F81-5844-456A,Network Inter Region Egress from Jakarta to Delhi,AE06-ABA3-E0E0,Network,InterregionEgress,OnDemand,asia-southeast2,
Compute Engine,6F81-5844-456A,Network Inter Region Egress from Jakarta to Delhi,AE06-ABA3-E0E0,Network,InterregionEgress,OnDemand,asia-south2,
Compute Engine,6F81-5844-456A,Network Vpn Internet Egress from Israel to Western Europe,AE06-D333-217D,Network,VPNInternetEgress,OnDemand,me-west1,
Compute Engine,6F81-5844-456A,Memory-optimized Sole Tenancy Instance Core running in Las Vegas,AE07-6BD7-24ED,Compute,CPU,OnDemand,us-west4,
Compute Engine,6F81-5844-456A,Licensing Fee for SQL Server 2016 Standard on VM with 60 VCPU,AE09-5A50-3A60,License,SQLServer2016Standard,OnDemand,global,
Compute Engine,6F81-5844-456A,Commitment: Compute optimized Ram running in Los Angeles for 1 Year,AE0C-E2BA-EAAC,Compute,RAM,Commit1Yr,us-west2,C2
Compute Engine,6F81-5844-456A,Commitment: Compute optimized Ram running in Montreal for 1 Year,AE10-A1C9-A5FF,Compute,RAM,Commit1Yr,northamerica-northeast1,C2
Compute Engine,6F81-5844-456A,Network Internet Egress from Japan to EMEA,AE12-2FA9-FF84,Network,PremiumInternetEgress,OnDemand,asia-northeast1,
Compute Engine,6F81-5844-456A,Network Vpn Internet Egress from Americas to Middle East,AE15-3CC3-413E,Network,VPNInternetEgress,OnDemand,us-central1,
Compute Engine,6F81-5844-456A,Network Vpn Internet Egress from Americas to Middle East,AE15-3CC3-413E,Network,VPNInternetEgress,OnDemand,us-east1,
Compute Engine,6F81-5844-456A,Network Vpn Internet Egress from Americas to Middle East,AE15-3CC3-413E,Network,VPNInternetEgress,OnDemand,us-west1,
Compute Engine,6F81-5844-456A,N2D AMD Sole Tenancy Instance Core running in Zurich,AE18-AEDF-17C4,Compute,CPU,OnDemand,europe-west6,N2D
Compute Engine,6F81-5844-456A,Memory Optimized Upgrade Premium for Memory-optimized Instance Ram running in Netherlands,AE19-350A-10F8,Compute,RAM,OnDemand,europe-west4,
Compute Engine,6F81-5844-456A,Network Vpn Inter Region Egress from Americas to Mumbai,AE20-3ABA-3ABB,Network,VPNInterregionEgress,OnDemand,us-central1,
Compute Engine,6F81-5844-456A,Network Vpn Inter Region Egress from Americas to Mumbai,AE20-3ABA-3ABB,Network,VPNInterregionEgress,OnDemand,asia-south1,
Compute Engine,6F81-5844-456A,Network Vpn Inter Region Egress from Americas to Mumbai,AE20-3ABA-3ABB,Network,VPNInterregionEgress,OnDemand,us-east1,
Compute Engine,6F81-5844-456A,Network Vpn Inter Region Egress from Americas to Mumbai,AE20-3ABA-3ABB,Network,VPNInterregionEgress,OnDemand,us-west1,
Compute Engine,6F81-5844-456A,Network Vpn Inter Region Egress from Warsaw to Columbus,AE26-6845-BD07,Network,VPNInterregionEgress,OnDemand,europe-central2,
